word,hiragana,katakana,BCCWJ_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ロイヤル,ロイヤル,ロイヤル,2,3,3,3,1,3,2,2,3,1,1,1,1,1,2,3,3,2,1,3,3,3,1,5,2,2,1,2,1,2,3,2,2,2,2,2,2,2,3,1,2,2,1,2,3,2,3,2,2
深,ふけ,フケ,2,2,3,1,5,2,1,1,3,4,3,2,2,3,3,2,2,3,1,5,5,3,2,1,1,3,1,1,2,1,1,1,1,1,4,1,1,1,2,2,4,1,1,4,4,4,2,1,3
襲撃,しゅうげき,シュウゲキ,2,1,4,3,3,2,3,4,4,1,4,3,4,2,4,4,4,2,3,4,4,3,2,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,3,2,4,4,3,4,3,3,4,3,2
緑地,りょくち,リョクチ,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1
計量,けいりょう,ケイリョウ,2,3,3,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,4,4,2,4,3,3,3,3,3,2,2,2,2,1,2,2,1,2,1,2
野外,やがい,ヤガイ,2,3,3,1,2,3,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,3,3,1,2,2,2,1,3,3,2,3,3,3,2,3,3,3,3,3,2,2,1,2,3,2,3,2,2
ポテト,ポテト,ポテト,2,4,2,2,1,3,2,3,4,1,1,1,1,1,2,2,2,3,2,3,3,2,1,1,1,2,2,3,1,3,2,4,3,3,3,3,3,3,3,1,3,3,3,2,3,3,1,4,4
利便,りべん,リベン,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1
革,かわ,カワ,2,3,2,2,4,3,2,3,3,1,3,4,2,1,4,2,2,3,2,2,2,3,2,1,3,2,2,3,4,2,1,2,2,2,2,2,2,2,3,4,3,3,1,3,3,2,3,2,4
コーディネート,コーディネート,コーディネート,2,2,1,2,1,3,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,3,1,2,1,1,1,2,2,1,2,2
老いる,おいる,オイル,2,1,1,2,1,2,5,2,2,4,2,3,3,2,3,3,3,2,2,1,1,1,2,1,5,2,2,1,2,3,2,3,3,3,4,3,3,3,1,3,3,2,3,3,1,2,1,2,2
石垣,いしがき,イシガキ,2,3,3,1,4,2,2,2,1,1,1,3,1,1,3,1,1,3,1,2,1,2,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,2,2,1,3,2,1,3,2,2
旅行する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
蜂蜜,はちみつ,ハチミツ,2,4,2,2,2,3,2,2,3,1,3,2,3,2,2,3,3,2,2,3,3,2,3,2,2,2,2,3,1,3,2,4,3,3,3,3,3,3,3,2,4,2,1,2,2,3,2,2,2
予期する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
行政機関,ぎょうせいきかん,ギョウセイキカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
韓国人,かんこくじん,カンコクジン,2,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2
一日中,いちにちじゅう,イチニチジュウ,2,1,1,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1
箋,せん,セン,2,2,4,3,1,2,1,3,2,1,2,3,1,1,2,1,1,2,3,3,3,2,1,3,1,3,3,4,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,2,1,1,3,2,1
クーラー,クーラー,クーラー,2,4,1,2,1,3,2,2,2,1,1,2,1,1,2,2,2,3,2,2,2,2,3,1,2,2,3,3,1,3,2,3,3,3,2,3,3,3,3,1,2,2,1,2,3,3,2,2,3
ノブコ,ノブコ,ノブコ,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1
ヘイケ,ヘイケ,ヘイケ,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1
ヒロユキ,ヒロユキ,ヒロユキ,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぽち,ぽち,ポチ,2,3,1,1,1,2,1,1,1,4,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,4,1,2,1,1,1,1,2,1,1,1
ユカ,ユカ,ユカ,2,4,1,2,1,1,1,2,1,1,1,2,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
評議,ひょうぎ,ヒョウギ,2,1,4,2,3,1,1,2,3,1,3,2,4,1,2,4,4,1,1,4,4,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,2,2,1,2,3,1,3,1,1
立案,りつあん,リツアン,2,2,3,1,2,3,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,3,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2
器官,きかん,キカン,2,2,3,1,2,3,1,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,4,1,2,2,2,1,4,3,4,2,3,3,4,3,3,3,2,4,3,2,3,3,2,3,2,2,2
分散する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
平均値,へいきんち,ヘイキンチ,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2
情報化,じょうほうか,ジョウホウカ,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2
飲み干す,のみほす,ノミホス,2,1,1,1,1,2,1,2,2,4,2,3,1,2,3,1,2,2,3,1,1,1,4,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,3,1,4,1,1,2
論点,ろんてん,ロンテン,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,2,1,2,2,1,1,2,2,2,2,2
吊り上げる,つりあげる,ツリアゲル,2,1,1,1,1,2,1,1,1,4,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,3,2,2,2,2,2,2,2,1,3,1,1,3,1,3,1,2,1
語源,ごげん,ゴゲン,2,2,3,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,2,4,2,1,2,1,3,3,3,3,3,3,4,3,3,3,2,4,2,1,1,2,2,2,3,2,2
三十五年,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
人前,ひとまえ,ヒトマエ,2,3,1,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,2,3,1,2,3,2,3,3,3,2,5,3,3,2,3,3,3,1,3,3,4,2,3,2
思惑,おもわく,オモワク,2,3,2,3,3,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,3,2,1,3,3,3,1,2,2,2,2,5,2,2,2,2,2,2,2,4,2,1,3,2,3,2,3,2
サングラス,サングラス,サングラス,2,3,2,2,1,3,2,3,3,1,1,3,1,1,3,2,2,2,2,3,3,2,2,1,3,2,2,4,1,2,2,3,2,2,2,2,5,2,3,1,2,3,1,3,3,2,2,3,3
多様化する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
艇,てい,テイ,2,2,4,2,2,2,2,2,3,1,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2
ピザ,ピザ,ピザ,2,4,2,3,1,3,3,4,4,1,1,2,1,1,2,2,2,4,2,4,4,3,1,2,2,3,3,4,1,3,2,4,3,3,3,3,3,3,3,1,2,4,1,2,3,3,2,3,4
フォーラム,フォーラム,フォーラム,2,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,3,1,1,1,1,1,3,1,3,2,3
ＯＥＣＤ,オーイーシーディー,オーイーシーディー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
エヒメ,エヒメ,エヒメ,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1
ドゥー,ドゥー,ドゥー,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
上り,のぼり,ノボリ,2,3,3,2,1,2,1,2,2,1,2,3,2,2,1,2,2,2,2,1,1,3,3,3,1,2,2,3,3,3,2,3,3,3,2,3,3,3,2,3,2,2,1,2,3,2,4,2,2
ナカタ,なかた,ナカタ,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
ビーム,ビーム,ビーム,2,2,3,4,1,2,2,3,3,1,1,3,1,1,2,3,3,3,2,3,3,2,1,3,3,3,3,4,2,4,4,2,4,4,3,4,4,4,3,2,3,3,3,3,3,2,3,3,3
満州,まんしゅう,マンシュウ,2,1,3,1,3,1,2,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,3,2,2
研究費,けんきゅうひ,ケンキュウヒ,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
思い当たる,おもいあたる,オモイアタル,2,2,1,2,1,2,3,2,2,4,2,2,2,2,3,2,2,2,3,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,2,1,3,2,4,1,2,2
文脈,ぶんみゃく,ブンミャク,2,3,3,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,4,5,1,4,4,4,4,4,4,2,3,2,1,1,2,2,2,2,3,3
候補者,こうほしゃ,コウホシャ,2,1,1,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,4
薄ら,うっすら,ウッスラ,2,3,1,1,1,2,2,1,2,4,2,3,2,2,3,2,2,2,2,1,1,2,2,1,3,2,2,4,1,2,2,3,2,2,2,2,2,2,2,1,4,1,1,3,2,4,1,2,1
呪文,じゅもん,ジュモン,2,1,2,4,3,2,3,4,3,1,3,4,3,3,4,3,3,3,3,4,4,2,3,1,4,3,3,2,2,1,1,1,1,1,1,1,1,1,3,2,4,3,1,4,3,3,3,2,2
対価,たいか,タイカ,2,2,2,1,1,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,2,2,3,2,2,2
思春期,ししゅんき,シシュンキ,2,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2
延いては,ひいては,ヒイテハ,2,1,2,2,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,4,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2
三号,-,-,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
堀,ほり,ホリ,2,3,3,3,4,2,3,3,1,1,1,3,1,2,3,2,2,4,1,2,2,3,2,3,3,2,2,2,3,4,2,2,4,3,5,3,4,3,2,3,2,3,1,3,3,1,4,3,2
湾岸,わんがん,ワンガン,2,2,3,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,3,2,3,3,3,2,3,3,3,2,2,1,1,1,1,2,2,3,2,2
処女,しょじょ,ショジョ,2,1,3,2,4,2,3,3,3,1,3,3,2,3,4,2,2,3,4,3,3,2,5,1,3,2,2,1,3,1,1,2,1,1,1,1,1,1,3,3,2,3,1,4,3,4,3,1,2
ホクリク,ホクリク,ホクリク,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
腹部,ふくぶ,フクブ,2,2,3,2,3,2,3,3,3,1,3,2,2,1,3,2,2,1,2,3,2,2,3,2,2,1,2,1,4,2,2,2,2,2,2,2,2,2,3,4,3,3,1,3,2,3,3,1,1
町民,ちょうみん,チョウミン,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,2,2,1,2
浪人,ろうにん,ロウニン,2,3,2,3,4,2,3,2,2,1,2,4,2,2,3,2,2,2,2,2,2,2,2,1,4,2,2,1,2,3,2,4,3,4,3,3,3,4,2,2,2,2,1,3,2,2,3,2,2
ツクバ,つくば,ツクバ,2,4,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
キムチ,キムチ,キムチ,2,4,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,1,2,1,1,2,3
女中,じょちゅう,ジョチュウ,2,1,2,2,4,1,3,2,2,1,2,4,1,3,4,1,1,3,1,2,2,1,2,1,4,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,4,1,2,2,1,1
昇格,しょうかく,ショウカク,2,1,4,2,2,3,2,3,3,1,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,2,2,2,3,2,3,3,3,2,2,2,4,2,2
守り,まもり,マモリ,2,3,3,3,1,2,1,3,4,1,4,3,4,3,1,4,4,3,3,3,3,3,2,1,1,4,3,2,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,2,3
一元,いちげん,イチゲン,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2
断り,ことわり,コトワリ,2,2,2,2,1,2,1,2,3,1,3,2,2,3,1,2,3,3,2,3,3,2,2,1,1,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,3,2,1,2,2,3,1,2,2
匹敵する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
拝見する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
痕跡,こんせき,コンセキ,2,1,3,3,3,2,3,3,3,1,3,3,3,2,3,3,3,2,3,4,4,2,3,1,3,3,3,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,4,3,2,3,2,3,2
厚生労働大臣,こうせいろうどうだいじん,コウセイロウドウダイジン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
必要以上,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
伝達する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
封建,ほうけん,ホウケン,2,2,2,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1
伝送,でんそう,デンソウ,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,3,4,1,3,3,3,3,3,3,2,2,1,1,1,1,2,1,2,2,2
総称,そうしょう,ソウショウ,2,1,4,2,2,3,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,5,3,3,2,3,3,3,3,3,3,2,5,2,1,1,2,2,2,3,1,2
危惧,きぐ,キグ,2,2,3,1,3,3,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,3,1,3,3,2,3,3,1,2
腐敗,ふはい,フハイ,2,1,3,2,3,2,2,3,3,1,3,3,2,1,3,2,2,1,2,3,3,3,1,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,3,3,3,1,2,3,2,2,2,2
戦艦,せんかん,センカン,2,2,4,3,1,2,2,3,3,1,3,3,2,1,2,2,2,1,2,3,3,2,2,4,3,2,3,1,2,3,2,3,3,3,2,3,3,3,3,2,3,3,1,4,3,2,4,4,3
困惑,こんわく,コンワク,2,1,2,1,3,3,2,3,3,1,3,3,2,2,4,2,2,2,4,3,3,2,3,1,3,2,2,1,1,2,2,2,2,4,2,2,2,2,2,2,4,3,3,4,3,4,2,2,2
シルエット,シルエット,シルエット,2,3,2,2,1,3,1,2,2,1,1,2,1,1,3,2,2,2,2,1,1,2,2,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,4,1,3,2,1,3,2,3,2,2,2
感染症,かんせんしょう,カンセンショウ,2,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,4,4
長期間,ちょうきかん,チョウキカン,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,2,1,2,2,2
新車,しんしゃ,シンシャ,2,2,2,1,1,3,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,2,1,1,2,1,2,3,2
持ち合わせる,もちあわせる,モチアワセル,2,1,1,2,1,3,2,2,2,4,2,2,3,2,3,3,3,2,3,1,1,1,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,1,3,2,1,2
確保出来る,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
抗生物質,こうせいぶっしつ,コウセイブッシツ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1
ＥＤ,イーディー,イーディー,2,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
トーマス,トーマス,トーマス,2,3,4,1,1,2,1,4,1,1,1,2,1,1,2,3,3,1,1,4,4,2,1,5,2,1,1,3,1,2,3,2,2,2,2,2,2,2,3,1,1,4,1,2,3,1,3,3,2
称賛,しょうさん,ショウサン,2,2,3,2,1,3,2,3,3,1,3,1,2,2,1,2,2,2,1,3,3,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,4,3,1,2,2,3,2,2,2
視力,しりょく,シリョク,2,3,2,2,3,3,2,3,3,1,3,2,2,3,3,2,3,3,2,3,2,2,2,1,2,2,2,1,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2
各自,かくじ,カクジ,2,3,2,3,4,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,2,2,3,2,3,2
兆し,きざし,キザシ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,2,2
株主総会,かぶぬしそうかい,カブヌシソウカイ,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
存する,そんする,ソンスル,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
顔立ち,かおだち,カオダチ,2,2,1,1,1,2,1,1,2,1,2,3,2,2,4,2,2,2,2,1,1,2,3,1,3,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,4,1,1,4,2,3,2,1,1
平安時代,へいあんじだい,ヘイアンジダイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1
読み取れる,-,-,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,2
弾ける,はじける,ハジケル,2,2,1,3,1,2,1,3,3,4,2,3,2,2,3,3,3,4,4,1,1,2,4,1,1,3,3,1,2,3,2,3,3,3,4,3,3,3,3,2,2,3,1,3,2,3,1,3,3
不良債権,ふりょうさいけん,フリョウサイケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
見せ付ける,みせつける,ミセツケル,2,2,1,1,1,2,1,1,1,4,3,1,3,3,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,4,1,1,1,1,4,1,1,1
身元,みもと,ミモト,2,1,2,3,2,3,4,3,4,1,3,3,2,2,3,2,2,2,2,4,4,2,2,1,3,2,3,1,2,1,2,2,1,1,1,1,1,1,2,2,3,3,3,3,2,2,2,1,1
パウダー,パウダー,パウダー,2,3,1,1,1,3,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,3,1,1,1,1,2,1,3,2,3,3,3,2,3,3,3,3,1,2,2,1,1,2,2,1,3,4
白書,はくしょ,ハクショ,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,3,3,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,3,1,2
トットリ,トットリ,トットリ,2,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1
プロデューサー,プロデューサー,プロデューサー,2,3,4,3,1,3,3,4,4,1,1,2,1,1,2,2,2,3,2,3,3,3,4,4,2,2,3,4,1,3,2,3,3,3,2,3,5,3,3,1,1,4,1,3,3,2,5,4,3
現存,げんぞん,ゲンゾン,2,3,4,1,3,3,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,4,2,3,2,2,4,2,2,2,2,2,4,2,1,3,2,2,2,4,2,2
円形,えんけい,エンケイ,2,2,3,1,3,2,1,1,2,1,2,3,1,1,3,1,1,1,2,2,2,2,2,1,2,1,1,1,4,2,2,3,2,2,2,2,2,2,2,4,3,1,1,3,2,2,3,2,2
甲板,かんぱん,カンパン,2,1,4,2,3,1,1,2,2,1,2,4,2,1,3,2,2,1,2,3,3,2,1,1,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,3,2,1,3,2,2,3,2,1
