word,hiragana,katakana,JPDB_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ケタケタ,ケタケタ,ケタケタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
どやす,どやす,ドヤス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
にち,にち,ニチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
カジュアル,カジュアル,カジュアル,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,1,1,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,3,2
うそうそ,うそうそ,ウソウソ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2
ブロッコリー,ブロッコリー,ブロッコリー,3,4,4,3,3,4,3,3,3,4,2,5,3,3,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,3,3
イラ,イラ,イラ,3,2,1,2,4,4,3,3,3,2,2,2,4,3,2,2,3,1,1,1,1,1,3,3,3,1,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,1,1,3,1
なごむ,なごむ,ナゴム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,2,1,3,2,2,1,2,2,2,1,2,3,2,3,2,2,3,2,3,3,3,2,3,3,3,2,3,2,1,2,1,3,1,1,1
カバ,カバ,カバ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,2,2,1,2,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
アグレッシブ,アグレッシブ,アグレッシブ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,2
あかつき,あかつき,アカツキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,2,2,4,3,3,3,2,4,2,3,2,2,2,3,2,2,2,2,2,3,2,2,1,3,3,2,3,2,3,2,3,2,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2
ワイドショー,ワイドショー,ワイドショー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
ひきつける,ひきつける,ヒキツケル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,2,2,3,3,2,3,2,3,2,2,2,2,1,1,1,2,1,2,3,3,1,2,3,2,2,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,2,3,2,1,2,1,3,1,2,2
モノマネ,モノマネ,モノマネ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,1,1,1,1,1,1,3,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,3
サンドバッグ,サンドバッグ,サンドバッグ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
ひよこ,ひよこ,ヒヨコ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2
とろみ,とろみ,トロミ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2
ついと,ついと,ツイト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
ちょっち,ちょっち,チョッチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
リカルド,リカルド,リカルド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1
ノット,ノット,ノット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,3,3,2,1,3,1,2,2,1,2,1,2,2,1,1,1,1,1,2,3,4,2,3,3,3,3,3,3,1,1,2,1,2,2,1,3,1,2
フォース,フォース,フォース,3,2,2,2,3,4,3,3,3,3,2,2,2,3,2,3,3,1,1,2,3,1,2,3,1,1,1,1,2,3,3,1,2,4,4,2,1,4,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,3,2
ミキサー,ミキサー,ミキサー,3,3,2,4,3,4,3,3,3,4,3,4,3,2,4,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,4,3,3,3,3,3,3,3,2,2,1,1,2,2,2,3,2
もちもち,もちもち,モチモチ,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,3
クロウ,クロウ,クロウ,3,2,3,2,3,4,3,3,3,3,2,2,2,2,3,2,3,1,1,2,1,1,3,3,1,1,1,1,1,3,3,1,4,2,3,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,1,2,1,1
ホームセンター,ホームセンター,ホームセンター,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1
おいとま,おいとま,オイトマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
セラ,セラ,セラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,3,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,3,3,1,3,1,1,1,1,1
イチモツ,イチモツ,イチモツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ニヒル,ニヒル,ニヒル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1
サビ,サビ,サビ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,3,3,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,3,3
ケチをつける,ケチをつける,ケチヲツケル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
いちど,いちど,イチド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,5,5,2,1,1,4,2,2,1,1,1,1,2,2,2,2,5,2,5,5,5,5,5,5,2,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,2,2,5,1,1,2,3,4,5
ワンルーム,ワンルーム,ワンルーム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
スイ,スイ,スイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,3,2,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,1,1,1
オセロ,オセロ,オセロ,3,3,3,2,3,4,3,3,3,2,4,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2
スローライフ,スローライフ,スローライフ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
みゆき,みゆき,ミユキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,3,3,1,1,2,1,1,2,2,2,5,1,3,3,2,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,3,2,1
デモンストレーション,デモンストレーション,デモンストレーション,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,2,1,1,1,1,1,2,2,3
やーだ,やーだ,ヤーダ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チャラチャラ,チャラチャラ,チャラチャラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
フライト,フライト,フライト,3,3,2,4,3,4,3,3,4,2,4,2,3,3,3,3,2,1,2,2,3,2,2,3,1,2,1,1,2,1,1,1,1,3,3,3,2,3,2,2,2,1,2,1,2,2,1,1,2,1,1,2,3,3,3,3,3,2,3,3,3,3,2,2,1,2,3,1,2,2,3
つむじ,つむじ,ツムジ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,2,1,1,2
ニック,ニック,ニック,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,2,3,4,1,1,2,1,1,2,2,2,1,1,4,4,3,1,4,3,1,2,1,1,1,3,2,1,1,2,1,1,2,2,2,1,2,4,1,2,2,2,2,1,4,1,1,2,1,2,3,2
あか,あか,アカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,4,4,1,3,2,4,2,4,4,5,4,4,4,2,5,4,3,4,5,2,2,2,4,2,2,3,3,4,5,2,2,5,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,3,4,2,3,2
ぞくっと,ぞくっと,ゾクット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
パリパリ,パリパリ,パリパリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
シャワールーム,シャワールーム,シャワールーム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ポエム,ポエム,ポエム,3,2,2,3,3,4,3,3,3,2,3,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1
ハーピー,ハーピー,ハーピー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ヘロヘロ,ヘロヘロ,ヘロヘロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
でっか,でっか,デッカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,1,2,2,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぷつり,ぷつり,プツリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
ひらがな,ひらがな,ヒラガナ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,4,4,2,3,4,4,3,5,3,3,2,1,1,1,2,2,2,2,3
インカム,インカム,インカム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,4,2,2,2,2,1,1,1,1,1,1,1,2,2
チョウ,チョウ,チョウ,3,2,3,2,3,4,3,3,3,3,3,2,2,3,2,3,3,1,1,3,1,1,3,3,1,2,1,3,1,3,3,2,1,4,4,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,1,2,1,1
でっぷり,でっぷり,デップリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
カーラ,カーラ,カーラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
パラメータ,パラメータ,パラメータ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3
へた,へた,ヘタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,4,2,4,1,4,4,2,4,4,2,3,4,3,2,4,2,4,2,4,3,4,4,3,4,5,5,4,4,4,4,1,2,4,4,2,2,2
アストラル,アストラル,アストラル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
イオン,イオン,イオン,3,3,3,2,3,4,3,3,3,3,3,3,2,2,3,4,2,1,3,3,4,1,2,3,1,1,1,1,2,1,1,1,1,3,2,3,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,2,3,3,3,2,3,3,3,4,2,2,1,2,4,2,4,3,4
スラックス,スラックス,スラックス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
ベルベット,ベルベット,ベルベット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
パッド,パッド,パッド,3,4,4,3,4,4,3,3,4,2,4,4,4,4,3,2,2,1,1,2,3,1,2,3,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,3,1,2,2,2,2,2,2,3,2,2,1,2,3,2,2,4,3
ぐうたら,ぐうたら,グウタラ,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1
ローズマリー,ローズマリー,ローズマリー,3,2,3,2,3,4,4,3,3,2,3,2,2,2,3,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2
ウエディングドレス,ウエディングドレス,ウエディングドレス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
すい,すい,スイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,3,3,3,3,2,2,2,2,2,2,5,1,1,3,2,1,2,3,3,1,2,2,3,3,2,2,3,2,2,4,2,2,3,2,2,4,2,2,2,2,2,3,1,2,3,2,2,3,2
すな,すな,スナ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,3,4,4,2,4,4,4,3,4,4,2,2,4,3,3,3,3,2,4,2,4,3,3,3,3,3,3,4,3,3,4,2,3,2,4,5,3,3,4,3,3,3,4,4,5,4,3,4,4,4,2
こざかしい,こざかしい,コザカシイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,3,1,1,3,3,1,2,1,1,1,1,1,1,2,3,1,2,2,2,2,1,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1
ごきげん,ごきげん,ゴキゲン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,3,3,1,1,2,1,1,1,1,1,1,3,3,3,2,3,1,2,3,2,1,3,2,2,2,2,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2
ヒューマン,ヒューマン,ヒューマン,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,2,5,3,3,2,2,2,1,1,2,2,2,2,2
ひもじい,ひもじい,ヒモジイ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,4,2,2,2,1,2,1,1,1,1,2,1,1,1
そと,そと,ソト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,2,5,5,5,5,5,5,2,5,5,5,2,5,5,5,5,4,5,4,4,5,4,5,4,4,5,5,5,2,5,5,5,5,5
クリーンヒット,クリーンヒット,クリーンヒット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
くらべる,くらべる,クラベル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,2,1,4,4,4,4,4,2,2,4,3,2,3,4,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,3,3,4,2,5,5
はよう,はよう,ハヨウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,2,3,3,1,2,1,3,2,3,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
エクスカリバー,エクスカリバー,エクスカリバー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
のこす,のこす,ノコス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,5,5,5,5,5,5,3,5,4,5,5,5,4,2,1,1,3,4,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,4,5,4,4,4,4,4,4,4,5,5,5,2,3,5,5,4,4
ベア,ベア,ベア,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,2,3,2,1,3,2,2,2,4,1,1,2,1,1,1,2,1,2,3,2,1,2,2,2,1,2,2,2,3,1,3,1,1,2,1,2,2,3
うそをつく,うそをつく,ウソヲツク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,3,3,3,3,3,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
