word,NETFLIX_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
小金井,11789,-1,18034,23037,-1,-1,-1,-1,11375,-1,-1,-1,-1,-1,-1,23908,17314,16226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13231,10538,31642
居,11790,-1,3541,4731,151,-1,24440,-1,19842,22419,-1,23020,3877,-1,16035,1112,-1,-1,15403,16591,156,188,21518,24314,-1,16440,-1,1793,1572,9531,7938,9535,9351,6288,15597,34371
手間取る,11791,16266,-1,11643,-1,-1,17601,15785,11376,9588,3468,9834,19866,6853,8511,-1,6853,6410,8188,11803,-1,-1,8720,-1,20294,7800,-1,-1,-1,8728,6449,15889,7767,-1,-1,33464
服従,11792,20704,14921,18069,5848,21968,19268,21204,11377,8440,-1,8656,9683,9817,16541,7259,9817,9206,15889,18035,7840,7567,2095,-1,11240,15551,-1,9730,7827,9451,-1,11044,10207,16399,18922,16060
減量,11793,13446,17985,16157,-1,15546,7558,18302,11378,9750,-1,10002,-1,-1,-1,-1,-1,-1,-1,-1,19333,19408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22136,17338,13856
無沙汰,11794,-1,-1,7470,10247,-1,-1,-1,11379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64283
生物学,11795,-1,-1,-1,13506,-1,10842,24867,11851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17556,6663,18666,-1,-1,11418,5055,-1,-1,-1,-1,-1,12764,12760
発車,11796,7460,7895,8870,8721,-1,13033,12746,11380,13097,-1,13437,11070,18120,7765,8432,18120,16986,7470,-1,11616,12884,18179,-1,11513,12217,-1,24684,21422,24883,-1,17057,18074,7490,12857,8209
見習い,11797,16266,14528,9115,-1,-1,23018,-1,11364,9551,-1,9797,12546,8222,24733,7686,8222,7690,23775,15545,11328,11565,9071,-1,-1,10863,-1,-1,-1,3791,-1,7525,11005,13090,22903,28152
飛ばし,11798,16266,13645,9803,-1,-1,-1,-1,11382,-1,-1,-1,-1,11608,21089,-1,11608,10890,20272,7754,16349,18444,-1,-1,-1,13973,22258,-1,-1,18958,-1,-1,15928,-1,7645,19889
ジュエル,11800,-1,23617,2860,-1,-1,19389,22108,11384,9296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16554,-1,6149,23831,-1,-1,10296,-1,-1,16804,-1,24880,-1,13562,-1,22475
そんなふうに,11801,-1,-1,6484,-1,-1,-1,2825,11369,-1,-1,-1,5786,-1,-1,-1,-1,-1,-1,10963,-1,-1,6511,-1,2822,4070,1093,-1,-1,-1,-1,-1,-1,-1,5147,-1
ドジ,11803,-1,-1,8606,-1,-1,-1,-1,11386,7278,-1,-1,-1,-1,-1,-1,7415,6938,3432,12826,8590,9195,-1,-1,-1,6973,2586,-1,-1,-1,-1,14325,-1,18160,-1,33742
ネガティブ,11804,11455,19687,12650,-1,23183,4171,16196,11278,6831,-1,-1,-1,-1,-1,24475,7564,7079,9469,11018,20380,17734,15061,-1,-1,15690,2923,-1,-1,13497,-1,9928,7199,-1,4349,3037
ハチミツ,11805,-1,-1,16724,-1,-1,-1,-1,11349,9815,-1,-1,-1,-1,-1,-1,16692,15636,11059,16047,-1,24100,15052,-1,-1,22222,4134,-1,-1,-1,-1,-1,-1,-1,-1,8096
ボウル,11806,3492,5797,-1,-1,16000,11197,22121,11387,7552,-1,-1,23291,-1,-1,16370,24233,22722,17114,16365,11032,11634,-1,18929,24554,-1,4208,19173,-1,12406,-1,20361,10603,12201,19379,6904
侍女,11807,-1,23441,17328,6824,-1,-1,14485,11408,11922,-1,12223,6038,11330,-1,7333,11330,10628,-1,11279,-1,-1,17314,-1,6014,20049,-1,-1,-1,1709,-1,3788,19285,18609,-1,42440
叔父ちゃん,11808,-1,-1,-1,-1,-1,-1,-1,11389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14244,4248,-1,-1,-1,-1,-1,-1,-1,-1,-1
古賀,11809,-1,10568,9891,-1,-1,-1,6637,11390,-1,-1,-1,13414,-1,-1,-1,11447,10737,17298,-1,-1,-1,-1,15209,14670,-1,-1,23568,-1,-1,-1,12248,-1,7633,16411,25237
圧迫,11810,8120,10271,13437,2572,11398,5576,9670,11391,8873,-1,9101,6577,15827,15355,4889,15827,14834,14752,4916,10687,10744,1396,-1,8030,24013,-1,8144,7039,6650,-1,5296,2733,12764,11073,9372
導き,11811,20704,13499,14266,-1,-1,19055,-1,11394,9173,-1,9410,-1,10744,20774,-1,10744,10078,19967,13504,8579,8206,-1,-1,-1,9494,-1,-1,-1,10828,-1,17808,9509,-1,23609,15386
押しかける,11812,-1,-1,10461,-1,-1,-1,7639,11395,8938,-1,-1,8583,-1,-1,5935,14320,13428,5791,11190,-1,-1,10894,-1,8826,7734,14395,24557,-1,-1,-1,9667,-1,-1,20927,26051
略奪,11813,-1,6415,16831,-1,23688,15565,19387,11399,8514,-1,8732,12951,13253,21606,9111,13253,12423,20772,14311,5728,6121,-1,18073,15009,16014,-1,19470,23991,7033,-1,13993,12964,9783,12454,15968
芝生,11814,7460,14818,24042,3933,15348,8343,20356,11400,9763,-1,10016,5406,22457,12205,3720,22457,21057,11738,12206,9690,10519,10541,-1,5371,-1,-1,18089,17035,11197,-1,8215,8608,13441,8879,10859
イヤリング,11815,-1,-1,22964,-1,-1,16134,18875,11402,9825,-1,-1,23659,-1,-1,16389,12227,11465,-1,-1,12412,12178,-1,-1,-1,-1,4119,-1,-1,13208,8506,22918,-1,-1,-1,18401
キャッ,11816,-1,-1,5025,-1,-1,-1,-1,11368,10564,-1,-1,20732,-1,-1,-1,6177,5776,5515,-1,-1,-1,-1,-1,-1,3228,1068,-1,-1,-1,-1,-1,-1,-1,-1,48088
そ～,11818,-1,-1,2454,-1,-1,-1,-1,11404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19232,-1
それる,11819,8120,-1,10448,-1,21723,11432,14070,11424,13462,2993,10579,7275,7899,8777,10707,15627,14647,12335,10253,-1,-1,11248,-1,10719,17847,3396,15061,10640,4745,-1,16513,5135,-1,16981,18942
たやすい,11820,16266,-1,7146,-1,18462,15138,16738,11425,9860,2317,10113,8194,4793,14182,5432,4793,4478,13617,10964,-1,-1,10117,-1,16178,6405,2088,10547,7128,3503,8290,9036,3416,-1,-1,36024
ブーン,11821,16266,22768,13381,-1,-1,-1,-1,11406,10541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14727,7883,-1,15291,-1,-1,8643,-1,-1,-1,-1,-1,-1,-1,11736,13610
ブロンクス,11822,20704,20828,-1,-1,-1,-1,-1,11407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10922,11676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24053,-1,123521
先手,11824,-1,12184,8267,8188,23607,20745,20070,11409,9721,-1,9973,12591,6492,6235,9501,6492,6070,6007,8215,10106,10285,12059,-1,18896,16569,-1,16715,15593,6400,-1,9650,7519,20038,17556,17472
善意,11825,16266,-1,15983,6583,15603,11672,12793,11718,9963,-1,10217,11703,18466,11549,8676,18466,17311,11104,8811,9737,11113,14343,-1,12031,16508,-1,-1,23430,7421,5123,12063,6387,-1,12338,15994
埋もれる,11826,13446,-1,11056,-1,17330,10109,12645,11392,10066,2794,10323,8732,5718,13122,6276,5718,5342,12616,8112,-1,-1,3430,-1,8214,10546,20262,16397,20465,9880,2409,7873,8549,22308,8954,12692
大林,11827,-1,17418,16461,-1,-1,-1,13127,11431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12177,-1,70457
従順,11829,20704,-1,20644,5785,-1,18424,20832,11412,9765,-1,10018,11870,11591,21782,8991,11591,10873,20941,9360,9510,9665,2166,-1,12603,14684,-1,22245,21852,8836,-1,10565,7351,24644,-1,10450
思い描く,11830,-1,-1,15333,-1,20060,8889,12784,11413,9894,3184,10148,12478,15743,13548,8458,15743,14751,13019,7337,-1,-1,6349,-1,12517,13748,-1,23687,-1,8460,-1,9773,5661,-1,9713,10689
昭和,11831,1027,108,5284,1072,448,1338,3995,11359,-1,-1,-1,1028,-1,11771,1853,-1,-1,11321,14522,20643,21818,19362,4672,1020,12818,-1,281,141,-1,-1,2022,-1,65,2005,2236
条約,11832,16266,1012,18888,12228,3461,4433,17758,11414,7663,-1,7851,6658,10037,-1,7623,10037,9412,-1,-1,8609,9434,-1,18107,10101,18699,-1,1408,1492,8552,-1,6667,17809,1416,7348,2635
東峰,11833,-1,-1,16964,-1,-1,-1,-1,11415,-1,-1,-1,-1,-1,-1,-1,8482,7941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52533
男子学生,11834,-1,-1,-1,-1,-1,-1,18335,11417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
神官,11835,-1,15712,14465,11115,-1,-1,24363,11418,14938,-1,15328,8723,13129,-1,12145,13129,12304,-1,6381,-1,-1,-1,-1,8511,17973,-1,10389,10918,1552,-1,3813,18730,12752,10262,24759
管制,11836,20704,6080,10716,-1,20456,23684,17422,11696,7416,-1,7596,11084,17124,22908,11436,17124,16048,22035,22119,4717,4736,-1,-1,13952,18597,20527,-1,-1,20553,-1,8810,15826,7051,24923,25238
解毒剤,11837,-1,-1,18998,-1,-1,-1,-1,11419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52248
言いなりに,11838,-1,-1,9609,-1,-1,-1,17431,11420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22928,-1
記憶力,11839,-1,-1,15535,14516,-1,9717,17620,11445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15168,-1,-1,14190,-1,17324,16633,-1,-1,-1,-1,-1,-1,-1,-1,16355,17780
身柄,11840,20704,13153,7256,10449,-1,17622,6455,11421,9553,-1,9799,12061,9041,18213,8827,9041,8467,17505,12629,7243,8400,-1,-1,12819,9904,-1,-1,23179,7742,-1,11764,10269,16262,19926,30465
クリーニング,11841,8967,23290,15242,-1,17783,3879,11788,11422,8976,-1,-1,21153,-1,-1,15720,19952,18700,12357,19245,7444,8477,10144,-1,23357,19901,5383,-1,-1,22030,-1,15727,12954,22296,9380,13703
シモン,11842,-1,12954,-1,-1,-1,-1,-1,11423,-1,-1,-1,-1,-1,-1,-1,9633,9032,-1,10914,8201,9278,-1,2927,-1,-1,5927,-1,-1,-1,-1,16450,-1,14111,-1,26501
予期,11843,-1,16743,17032,2131,18358,8728,-1,11427,9789,-1,10042,5945,16472,24273,4551,16472,15428,23339,10746,6787,6902,17904,-1,6633,7361,3318,14268,9733,8502,8375,7392,8060,20797,21891,18658
仕入れる,11844,6881,-1,10107,-1,13243,5560,5473,11428,9244,3096,9484,11297,10889,15208,6650,10889,10214,14612,9329,-1,-1,12651,-1,9063,10295,-1,21462,18730,4097,4681,8769,5876,-1,7333,8397
伊達,11845,11455,4556,3032,7278,-1,16426,2738,11353,22374,6160,22975,7616,8225,14002,7356,5795,5411,13451,8405,-1,-1,9123,10293,5838,9125,-1,6401,7000,6993,-1,3881,7828,3181,24723,11103
共謀,11846,-1,16582,23949,12653,-1,-1,16303,11441,8696,-1,8917,19076,17512,-1,14245,17512,16410,-1,-1,5684,6057,-1,-1,23499,-1,-1,-1,-1,20778,-1,-1,18819,19787,-1,40987
占い師,11847,-1,-1,11104,-1,-1,6086,9850,11430,11420,-1,11718,16974,13659,6553,14257,13659,12807,6305,12666,17705,19939,16045,-1,18081,16041,-1,-1,-1,17530,9552,12547,12784,17564,13277,8221
和尚,11848,11455,15388,7804,4008,17955,22295,5523,12975,14437,-1,14819,4767,8305,11908,9999,8305,7770,11454,-1,5787,17095,-1,-1,5035,-1,-1,12205,8231,-1,-1,7562,23979,14597,-1,12840
女友達,11849,-1,-1,22890,17800,22583,-1,14756,11432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23438,-1,-1,8751,-1,22245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
発症,11850,5687,4900,13045,-1,11809,2950,9888,11433,9793,-1,10046,-1,22202,-1,24493,22202,20816,-1,17171,14952,15358,-1,-1,-1,21163,-1,21727,6812,13557,8993,16886,13916,7150,12858,5281
試着,11851,13446,-1,20565,-1,-1,8565,17866,11435,9031,-1,9265,-1,23843,6608,22902,23843,22353,6357,15003,13770,16327,6454,-1,-1,17135,-1,-1,-1,13015,-1,16490,8488,-1,-1,16238
辰,11852,-1,12479,9217,5161,-1,5203,11198,11823,14946,-1,15336,3857,18719,9106,11685,18719,17547,8760,6055,-1,-1,-1,-1,5104,1513,681,8752,8901,24339,8168,9902,23906,6788,2818,34015
騙る,11853,-1,-1,21856,-1,-1,22997,-1,15528,19934,4410,20472,22513,17914,21464,17546,22665,21245,20634,12952,-1,-1,17309,-1,23324,22963,10105,22605,15541,12012,6068,24769,12830,-1,22066,57440
あったかい,11854,-1,-1,4515,-1,-1,-1,-1,11310,8635,-1,-1,18292,-1,-1,-1,7655,7162,3107,3272,-1,-1,478,-1,-1,4257,1329,-1,-1,-1,-1,14343,-1,-1,7949,5385
がかり,11855,10047,20827,11539,-1,18314,16771,-1,11436,10106,2019,10363,7656,7047,12105,2889,7047,6598,11643,11922,15506,16435,-1,-1,-1,8324,1937,4152,13169,5852,-1,9990,7136,19889,13480,18619
かすか,11856,11455,-1,8460,-1,4874,14946,12856,11437,10511,578,10777,1325,6543,8696,837,6543,6118,8358,2536,10405,12273,5288,-1,1127,7490,844,8516,6339,2227,5805,1985,1062,-1,12496,19495
トリップ,11857,10047,22207,-1,-1,-1,10546,-1,11438,9508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6446,7777,-1,17841,-1,-1,6944,-1,-1,19481,-1,-1,16861,-1,-1,27794
リザ,11858,-1,-1,18510,-1,-1,-1,-1,11440,-1,-1,-1,-1,-1,-1,24223,20977,19656,-1,4940,-1,-1,-1,8851,-1,-1,7626,-1,-1,-1,-1,18385,-1,-1,-1,25551
一刻,11859,20704,-1,7759,2024,15741,7486,13680,13239,5455,11347,5589,3768,2607,8212,2679,2607,2424,7899,13178,8988,8804,8085,-1,7447,15203,22970,18289,22926,4301,8868,4043,3816,-1,-1,9857
尊厳,11860,-1,19640,20413,8988,13993,10679,21519,11442,9556,-1,9802,19210,13563,15975,12079,13563,12716,15343,15691,10567,9888,3623,-1,17760,16575,-1,24480,22957,13044,-1,15622,11799,24050,17590,12896
村上,11861,-1,4181,6704,12516,-1,14411,5573,11497,-1,-1,-1,4504,-1,-1,11543,-1,-1,9060,3531,-1,-1,-1,4314,4994,-1,-1,8082,8862,-1,-1,6914,-1,2576,2951,5435
殺し合い,11862,-1,-1,14595,-1,-1,-1,-1,11443,10042,-1,10299,17523,5734,15490,12115,5734,5357,14882,8559,11971,13305,24479,-1,-1,-1,-1,-1,-1,6828,4066,16876,10909,-1,15670,27481
民主党,11863,-1,-1,-1,-1,9452,5266,-1,11484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2218,-1,-1,-1,24620,12030,-1,-1,-1,-1,2051,6936,2384
烈,11864,-1,14658,4078,1517,-1,-1,-1,12837,-1,-1,-1,14251,-1,-1,9201,9829,9218,-1,23255,-1,-1,-1,-1,15174,15634,-1,10491,14630,-1,-1,22365,-1,7746,19037,48271
癌,11865,1753,5203,1853,16510,2756,2456,13564,12775,10011,3899,1690,9897,3022,3641,1320,11214,10520,7223,20190,3109,3191,-1,21062,12190,6759,2734,8567,5236,4855,9286,13259,6825,6061,16347,11522
羽入,11866,-1,-1,-1,-1,-1,-1,-1,11444,-1,-1,-1,20564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78645
脊椎,11867,20704,9650,-1,-1,24079,18129,-1,16136,11825,-1,12126,-1,-1,-1,19909,-1,-1,-1,-1,11562,12665,-1,-1,-1,-1,-1,15892,11985,-1,-1,-1,23597,-1,21481,30334
諜報,11869,20704,9509,19098,-1,-1,21005,-1,11446,6020,-1,6172,16309,11085,-1,12323,11085,10401,-1,15725,2354,2536,20924,-1,22381,17720,-1,-1,-1,4692,-1,12133,13314,9494,-1,18869
重症,11870,20704,13196,12576,23828,15699,9756,13269,11487,9637,-1,9884,23717,13458,11057,18036,13458,12615,10633,14012,9781,10086,8392,-1,-1,13636,-1,24854,13483,10606,8302,21629,9033,17096,16500,4397
鋼鉄,11871,-1,14769,5969,7115,-1,-1,-1,11448,9529,-1,9775,9102,9521,23078,6701,9521,8925,22202,6566,9638,9640,17751,-1,9926,13616,-1,17723,14238,6353,8264,8647,7067,10749,22998,26496
高速道路,11872,-1,-1,23722,-1,9844,-1,21294,11449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14540,4699,15738,-1,-1,11156,7910,-1,-1,-1,-1,-1,4759,-1
いい度胸,11873,-1,-1,9823,-1,-1,-1,16726,11450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16448,-1,-1,-1,-1,-1,6730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
くだ,11874,-1,-1,7907,-1,-1,-1,-1,11452,14738,-1,-1,10669,-1,-1,-1,11572,10854,11203,7867,2037,2281,-1,-1,-1,4578,3698,3773,6407,17016,3147,-1,8972,-1,22106,19478
マジシャン,11875,-1,-1,10924,-1,-1,21996,19559,11454,9911,-1,-1,-1,-1,-1,-1,15918,14918,8243,-1,8313,9684,-1,24259,-1,22601,7659,-1,-1,24271,-1,-1,-1,21257,-1,13153
同性愛,11876,-1,-1,-1,-1,-1,11341,-1,11455,-1,-1,-1,10381,-1,-1,-1,-1,-1,-1,-1,-1,-1,22209,20764,19288,-1,-1,-1,-1,-1,-1,-1,-1,8910,21675,11084
多め,11877,3410,-1,14215,-1,14432,5886,-1,11457,9816,6661,10069,-1,15538,9833,23976,15538,14567,9461,10099,22164,19280,2492,-1,-1,10907,-1,-1,-1,4850,-1,17223,6580,-1,4613,4707
大活躍,11878,-1,-1,6681,-1,-1,-1,-1,11458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13831,-1,-1,-1,-1,-1,7399,-1,-1,-1,-1,-1,-1,-1,-1,15830,-1
実話,11879,-1,19112,-1,14430,-1,14764,-1,11459,9818,-1,10071,-1,-1,21741,20770,-1,-1,20900,-1,14688,14148,20631,-1,-1,-1,-1,-1,-1,-1,-1,22989,-1,17985,8520,17664
歯ブラシ,11880,-1,-1,23667,-1,-1,-1,18201,11463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20860,-1,-1,5995,-1,-1,23533,-1,-1,-1,-1,-1,-1,-1,-1,14360,43197
独創的,11881,-1,-1,-1,10579,-1,12463,-1,11466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20541,22579,-1,-1,-1,-1,-1,-1,28133
稲妻,11882,16266,-1,12666,5360,24752,24849,21441,11468,10048,-1,10305,8062,17695,15721,5383,18760,17587,15102,10679,5559,6030,17397,-1,7566,14609,-1,12270,10751,7650,-1,9127,10046,17134,20896,25572
赤坂,11883,-1,7345,13196,6243,21243,16846,5065,11470,-1,-1,-1,6779,-1,-1,6494,-1,-1,5088,10151,16097,16873,7606,12158,7048,-1,-1,13272,19027,-1,-1,10055,-1,4866,12329,15695
鷹野,11884,-1,-1,8483,-1,-1,-1,6164,11471,-1,-1,-1,10021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
エナジー,11885,-1,15110,4881,-1,-1,-1,-1,11472,9617,-1,-1,-1,-1,-1,-1,-1,-1,18259,-1,17426,20797,2435,9737,-1,17684,11509,-1,-1,-1,-1,-1,-1,17434,7045,8567
テラ,11886,16266,13342,10730,-1,-1,-1,-1,11474,9460,-1,-1,17004,-1,-1,24222,14497,13596,-1,14420,5650,6929,-1,13428,-1,18767,7650,-1,-1,5873,-1,10722,10661,14621,14094,30572
ハンカチ,11887,11455,-1,6776,-1,12613,12119,9809,11405,9776,-1,-1,3772,-1,-1,2454,12681,11891,4498,5387,18707,14450,3515,-1,3882,8655,969,19156,22009,5197,-1,4324,3496,23405,14736,13555
ミシガン,11888,-1,6883,-1,-1,-1,-1,-1,11477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10672,9566,-1,22874,-1,-1,-1,-1,-1,-1,-1,-1,-1,7235,-1,40561
与太郎,11889,-1,-1,-1,-1,-1,-1,-1,11478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76080
交易,11890,20704,4408,16447,14202,16053,17750,15259,15397,12401,-1,12718,11526,11552,-1,11030,11552,10835,-1,-1,21758,21785,-1,-1,12177,24703,-1,10718,6165,3802,4145,9149,22085,6382,-1,26448
出向く,11891,-1,-1,9204,-1,11512,6162,10319,11479,9824,1967,10077,6149,6868,8081,4305,6868,6424,7773,10002,-1,-1,15383,-1,5974,8561,-1,15741,13265,4726,7630,6096,7016,14774,19856,16883
出迎え,11892,-1,20229,10454,-1,-1,-1,-1,11480,21769,-1,22354,13011,-1,-1,-1,-1,-1,-1,12079,12250,11617,6256,-1,-1,18123,-1,-1,-1,14828,-1,-1,19512,-1,-1,41112
名古屋,11893,-1,750,7467,5026,7091,4497,6721,11456,-1,-1,-1,5789,-1,-1,6042,17319,16231,3121,16379,-1,16647,-1,1059,6486,20658,-1,3183,3939,-1,-1,7410,-1,531,5132,3938
女生,11894,-1,-1,15087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20774,-1,-1,-1,-1,-1,-1,-1,-1
廃止,11895,13446,570,14492,8228,5124,3660,11317,11481,9708,-1,9958,12462,22855,-1,9338,22855,21426,-1,17261,8954,9809,-1,2574,13502,20672,-1,1756,1519,15966,-1,12167,15630,245,8230,4574
接点,11896,8967,15773,10046,-1,18907,8659,7331,11539,9877,-1,10131,16472,17240,15454,12291,17240,16153,14846,10677,7305,9168,10933,-1,17229,14905,-1,-1,22659,9293,-1,11305,7204,16645,17551,7897
推進,11897,13446,1429,12912,14449,1107,1784,13836,11548,7609,-1,7795,8601,22296,19814,6680,22296,20907,19044,21883,8345,7866,-1,-1,12332,16625,-1,3198,2217,9595,9283,7158,12897,1661,1382,1529
斉,11898,20704,6054,24180,5366,-1,3088,17452,11483,240,-1,21378,10542,7513,17594,23104,23041,21600,24509,416,353,383,-1,10673,13937,443,250,4183,2748,-1,1038,16794,-1,4480,11912,32772
断定,11899,13446,14369,8187,3849,17309,9719,6903,11677,10004,-1,10260,6356,10171,18251,4798,10171,9535,17543,9607,14359,13835,-1,-1,6480,12365,-1,3766,6180,8926,-1,7720,7799,18019,21582,16207
西野,11900,-1,16287,13123,-1,-1,-1,6856,11486,-1,-1,-1,-1,-1,-1,-1,-1,-1,17728,-1,-1,-1,-1,22331,-1,-1,-1,-1,-1,-1,-1,18799,-1,9547,755,3617
魔族,11901,-1,-1,7690,-1,-1,-1,-1,11488,10559,-1,10827,-1,5498,-1,-1,5498,5135,-1,3752,-1,-1,2839,-1,20347,15342,-1,-1,-1,476,-1,3298,24315,-1,-1,44585
バイタル,11902,20704,-1,11837,-1,-1,24075,8613,11490,9639,10807,-1,-1,-1,-1,-1,20462,19180,-1,-1,13715,13811,-1,-1,-1,24253,9784,-1,-1,-1,1205,-1,-1,-1,-1,60335
バレバレ,11903,-1,-1,13708,-1,-1,-1,14584,11439,9791,-1,-1,-1,-1,-1,-1,8579,8026,6835,9174,16603,17255,2580,-1,-1,8275,2334,-1,-1,-1,-1,-1,-1,-1,-1,29487
ふうん,11904,20704,19089,14056,4332,13196,14886,11238,11491,9800,-1,7432,5610,12435,13810,5372,7936,7418,3822,4355,22856,22138,15504,-1,3575,7536,-1,14263,12415,9161,3078,6084,11183,20509,21781,34418
ロマ,11905,-1,13926,7774,-1,-1,-1,-1,11492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20146,20861,-1,16839,-1,-1,-1,-1,-1,-1,23740,-1,24310
世界最大,11906,-1,-1,20853,-1,-1,-1,-1,11715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15405,11052,-1,-1,-1,-1,-1,10856,-1
参上,11907,-1,-1,5058,11300,-1,-1,10738,11493,9874,-1,10128,13977,7008,11200,10525,7008,6561,10770,13427,23816,-1,14005,-1,14332,5947,-1,14554,13176,11822,-1,18658,10080,21186,-1,39014
天狗,11908,4880,10880,8681,4154,15003,17936,11356,11494,12095,-1,12403,6811,10951,6296,9012,10951,10275,6066,6549,19884,-1,-1,-1,7387,20555,24259,5141,7438,17927,-1,6791,12084,7486,8746,21118
居眠り,11909,11455,-1,11528,-1,-1,17340,15857,11495,9403,-1,9647,12040,11782,4263,8125,11782,11051,4110,9753,10307,11513,10985,-1,12122,10676,-1,-1,-1,14206,-1,13766,7410,-1,-1,31561
散らかす,11911,20704,-1,10309,-1,-1,24221,14336,11496,9823,4378,10076,19737,13222,8297,12876,13222,12392,7984,10521,-1,-1,6837,-1,17630,10207,17522,21033,-1,10541,4947,16918,7114,-1,17405,20401
梶,11912,20704,20664,10491,9025,22685,19614,5663,11498,11117,-1,14870,17969,13408,21467,-1,21574,20231,8512,20935,12558,6877,-1,-1,22533,24501,13303,13856,19669,13543,-1,19251,20085,12439,22061,85542
濃厚,11913,5687,14413,10134,4559,13562,6532,12006,11485,9779,3041,10032,11134,8177,15240,7821,8177,7647,14644,5793,21139,21925,500,-1,11601,12250,-1,13449,11823,5853,-1,6712,4275,15418,9129,2800
生きがい,11914,-1,-1,11431,-1,-1,21657,11075,11499,9839,-1,-1,22062,-1,-1,-1,12366,11594,24044,-1,16143,14559,9681,-1,24289,13593,-1,-1,-1,-1,-1,24312,-1,-1,19948,12910
船内,11915,-1,13834,21835,20508,-1,17512,18824,11500,9830,-1,10083,13071,15519,16643,11032,15519,14550,15987,-1,11362,11440,-1,22724,13289,17051,-1,23930,-1,11275,8312,12671,-1,18605,13830,14443
